"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"XONE","The ExOne Company","16.53","$238.74M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","24.42","$1.14B","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","14.6","$77.55M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","25.54","$354M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"TFM","The Fresh Market, Inc.","39.97","$1.94B","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm",
"GT","The Goodyear Tire & Rubber Company","28.26","$7.76B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"HABT","The Habit Restaurants, Inc.","31.15","$786.62M","2014","n/a","n/a","http://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","8.35","$243.81M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","55.76","$11.25B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","8.39","$46.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","17.885","$42.68M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","6.53","$63.5M","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"KEYW","The KEYW Holding Corporation","10.07","$378.54M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw",
"MSG","The Madison Square Garden Company","73.82","$4.72B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msg",
"MDCO","The Medicines Company","24.63","$1.61B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"MIK","The Michaels Companies, Inc.","24.38","$4.98B","2014","n/a","n/a","http://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","95.7","$5.48B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd",
"NDAQ","The NASDAQ OMX Group, Inc.","48.5","$8.13B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq",
"NAVG","The Navigators Group, Inc.","71.52","$1.02B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"PTRY","The Pantry, Inc.","36.71","$860.54M","1999","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ptry",
"PCLN","The Priceline Group Inc. ","1051.96","$55.08B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"PRSC","The Providence Service Corporation","36.57","$579.76M","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc",
"SPNC","The Spectranetics Corporation","33.76","$1.42B","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc",
"ULTI","The Ultimate Software Group, Inc.","144.65","$4.1B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti",
"WTSL","The Wet Seal, Inc.","0.055","$4.64M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/wtsl",
"YORW","The York Water Company","23.41","$299.86M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","1.59","$36.8M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TBPH","Theravance Biopharma, Inc.","17.42","$561.42M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbph",
"THRX","Theravance, Inc.","12.84","$1.48B","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thrx",
"TST","TheStreet, Inc.","2.2","$75.8M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","11.6","$393.3M","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"THOR","Thoratec Corporation","33.83","$1.86B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/thor",
"THLD","Threshold Pharmaceuticals, Inc.","3.38","$212.1M","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld",
"THTI","THT Heat Transfer Technology, Inc.","1.089","$22.27M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti",
"TICC","TICC Capital Corp.","7.56","$456.3M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TIGR","TigerLogic Corporation","0.44","$13.62M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tigr",
"TTS","Tile Shop Hldgs, Inc.","8.6","$441.3M","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts",
"TSBK","Timberland Bancorp, Inc.","10.62","$74.9M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Financial Inc.","7.76","$322.82M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","12.4","$265.5M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn",
"TIVO","TiVo Inc.","10.7","$1.1B","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo",
"TKAI","Tokai Pharmaceuticals, Inc.","14.25","$318.94M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkai",
"TNXP","Tonix Pharmaceuticals Holding Corp.","8.28","$48.14M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp",
"TISA","Top Image Systems, Ltd.","3.36","$59.86M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","1.25","$23.71M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","7.42","$22.36M","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          ",
"TRCH","Torchlight Energy Resources, Inc.","0.6101","$14.16M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TRNX","Tornier N.V.","25.6","$1.25B","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx",
"TSEM","Tower Semiconductor Ltd.","13.43","$774.98M","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem",
"TWER","Towerstream Corporation","1.81","$120.64M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","6.26","$152.1M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","15.29","$540M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TSCO","Tractor Supply Company","79.92","$10.86B","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TSRE","Trade Street Residential, Inc.","7.73","$283.68M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tsre",
"TWMC","Trans World Entertainment Corp.","3.22","$101.29M","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","6.1","$50.14M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","9.8999","$67.62M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TBIO","Transgenomic, Inc.","1.72","$13.91M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio",
"TGA","Transglobe Energy Corp","3.28","$246.78M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga",
"TTHI","Transition Therapeutics, Inc.","6.87","$242.56M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi",
"TZOO","Travelzoo Inc.","11.71","$172.49M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TRVN","Trevena, Inc.","5.88","$230.68M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","24.02","$545.61M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","12.79","$54.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","31.03","$1.4B","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","25.62","$6.64B","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","18.39","$424.33M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","74.53","$10.65B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","10.17","$292.01M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc",
"TBK","Triumph Bancorp, Inc.","12.9","$231.73M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk",
"TRIV","TriVascular Technologies, Inc.","10.64","$216.73M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/triv",
"TROV","TrovaGene, Inc.","6.09","$115.12M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","14.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","3.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"TRUE","TrueCar, Inc.","21.25","$1.68B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","4","$15M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRST","TrustCo Bank Corp NY","6.77","$642.43M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","22.79","$1.54B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","3.81","$7.48M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","7.53","$627.58M","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TUBE","TubeMogul, Inc.","20.4","$607.76M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube",
"TCX","Tucows Inc.","18.92","$213.98M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","21.87","$956.63M","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","13.3","$645.76M","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","2.91","$122.3M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"FOX","Twenty-First Century Fox, Inc.","33.84","$72.96B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","35.38","$48.03B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","18.4","$207.27M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","8.55","$67.84M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","29.04","$405.97M","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.21","$74.18M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","1.32","$36.84M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","3.07","$47.33M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UBIC","UBIC, Inc.","17.5","$309.84M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic",
"UBNT","Ubiquiti Networks, Inc.","29.6","$2.62B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","22.99","$162.23M","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","131.57","$8.47B","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","9.7","$286.47M","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","54.06","$1.72B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","3.04","$52.89M","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","2.03","$285.68M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","17.35","$490.51M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","51.52","$2.34B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","15.94","$3.46B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","11.7","$62.49M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","4.08","$452.87M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","22.97","$1.04B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","25","$111.46M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","5.83","$72M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"QURE","uniQure N.V.","18.34","$327.19M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","8.121","$43.65M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","14.61","$49.2M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","35.85","$2.48B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","11.83","$55.11M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","17.48","$1.05B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","5.38","$267.32M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UDF","United Development Funding IV","17.72","$542.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udf",
"UBNK","United Financial Bancorp, Inc.","13.67","$698.17M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","28.4","$711.34M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","21.68","$453.22M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","77.08","$3.85B","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","14.63","$208.29M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","5.2401","$81.64M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","8.5439","$51.55M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","73.41","$409.45M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"USTR","United Stationers Inc.","40.69","$1.58B","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr",
"UTHR","United Therapeutics Corporation","129","$6.13B","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","18.8324","$86.56M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTY","Unity Bancorp, Inc.","8.9","$74.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","29.1","$1.33B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","64.26","$1.02B","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","52.47","$1.05B","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","23.5","$166.19M","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"UACL","Universal Truckload Services, Inc.","25.1","$752.21M","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"UVSP","Univest Corporation of Pennsylvania","19.83","$321.54M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp",
"UPIP","Unwired Planet, Inc.","1.01","$112.97M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip",
"UPLD","Upland Software, Inc.","9.5","$144.48M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld",
"URRE","Uranium Resources, Inc.","1.9","$47.92M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"URBN","Urban Outfitters, Inc.","36.44","$4.8B","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"UPI","Uroplasty, Inc.","1.72","$38.09M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/upi",
"ECOL","US Ecology, Inc.","39.37","$851.44M","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USAT","USA Technologies, Inc.","1.655","$59.11M","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","17.26","$7.68M","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"USAK","USA Truck, Inc.","27.88","$293.62M","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"USMD","USMD Holdings, Inc.","10.97","$111.69M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd",
"UTMD","Utah Medical Products, Inc.","58.43","$218.75M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"UTIW","UTi Worldwide Inc.","11.92","$1.26B","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"UTSI","UTStarcom Holdings Corp","3.01","$119.73M","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VALX","Validea Market Legends ETF","24.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/valx",
"VYFC","Valley Financial Corporation","19.74","$95.22M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc",
"VLYWW","Valley National Bancorp","0.0688","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww",
"VALU","Value Line, Inc.","16.06","$157.59M","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","12.42","$492.47M","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda",
"VWOB","Vanguard Emerging Markets Government Bond ETF","75.9975","$197.59M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","54.23","$2.15B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VCIT","Vanguard Intermediate-Term Corporate Bond Index Fund","87.09","$4.07B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VGIT","Vanguard Intermediate-Term Government Bond Index Fund","65.1399","$175.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCLT","Vanguard Long-Term Corporate Bond ETF","93.98","$921M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","80.53","$136.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","53.23","$558.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VNR","Vanguard Natural Resources LLC","15.85","$1.32B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnr",
"VNRAP","Vanguard Natural Resources LLC","23.07","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrap",
"VNRBP","Vanguard Natural Resources LLC","20.22","$141.54M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrbp",
"VNRCP","Vanguard Natural Resources LLC","20.18","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrcp",
"VONE","Vanguard Russell 1000 ETF","94.3428","$396.24M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","97.623","$302.63M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","90.54","$307.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","93.98","$375.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","102.651","$102.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","86.3209","$69.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF ","94.2829","$113.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.86","$9.21B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VGSH","Vanguard Short-Term Government Bond ETF","61.01","$573.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities ETF","48.35","$1.28B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtip",
"BNDX","Vanguard Total International Bond ETF","53.36","$1.85B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","47.74","$2.93B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VPCO","Vapor Corp.","1.24","$20.54M","n/a","Consumer Non-Durables","Tobacco","http://www.nasdaq.com/symbol/vpco",
"VRNS","Varonis Systems, Inc.","34.61","$850.24M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns",
"VDSI","VASCO Data Security International, Inc.","25.15","$997.62M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VBLT","Vascular Biogenics Ltd.","10.52","$209.33M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vblt",
"VASC","Vascular Solutions, Inc.","28.58","$490.9M","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"VBIV","VBI Vaccines Inc.","3.21","$64.24M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vbiv",
"WOOF","VCA Inc. ","49.91","$4.2B","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","34.24","$1.38B","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"DSLV","VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver","62.73","$35.56M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dslv",
"UGLD","VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In","12.32","$12.14M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ugld",
"USLV","VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve","21.72","$42.62M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/uslv",
"TVIZ","VelocityShares Daily 2x VIX Medium Term ETN","22.2","$943322.4","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tviz",
"TVIX","VelocityShares Daily 2x VIX Short Term ETN","2.81","$39.12M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tvix",
"ZIV","VelocityShares Daily Inverse VIX Medium Term ETN","41.04","$37.76M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ziv",
"XIV","VelocityShares Daily Inverse VIX Short Term ETN","30.41","$471.78M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xiv",
"ERW","VelocityShares Equal Risk Weighted Large Cap ETF","51.3","$28.22M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/erw",
"VIIZ","VelocityShares VIX Medium Term ETN","18","$2.25M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viiz",
"VIIX","VelocityShares VIX Short Term ETN","43.17","$7.25M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viix",
"APPY","Venaxis, Inc.","1.89","$58.57M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"VRA","Vera Bradley, Inc.","19.02","$766.67M","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","8.2","$184.55M","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","9.1","$235.64M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VCEL","Vericel Corporation","2.98","$70.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcel",
"VRNT","Verint Systems Inc.","56.38","$3.42B","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","57.34","$6.94B","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
